Location,Year,Date,CTT,CTP,COD,CER,WCER
Chennai,2019,14-07-2019,216.269995,279.100004,6.05999986,34.4899992,-9999
Chennai,2019,15-07-2019,273.549994,612.500009,1.74999996,42.579999,10.9599998
Chennai,2019,16-07-2019,257.519994,704.60001,1.76999996,33.6299992,8.7299998
Chennai,2019,17-07-2019,199.829996,166.800002,15.3599997,29.8999993,-9999
Chennai,2019,18-07-2019,227.649995,252.700004,2.88999994,35.0999992,10.4799998
Chennai,2019,19-07-2019,195.609996,283.200004,14.5499997,28.3099994,-9999
Chennai,2019,20-07-2019,303.859993,972.600014,5.01999989,-9999,8.9399998
Chennai,2019,21-07-2019,-9999,428.800006,-9999,-9999,-9999
Chennai,2019,22-07-2019,208.739995,162.500002,44.129999,29.3499993,19.6899996
Chennai,2019,23-07-2019,212.449995,222.400003,3.47999992,25.8799994,18.2899996
Chennai,2019,24-07-2019,289.609994,793.300012,0.679999985,-9999,7.93999982
Chennai,2019,25-07-2019,210.279995,167.900003,5.31999988,30.0799993,-9999
Chennai,2019,26-07-2019,196.219996,148.000002,11.6099997,27.6299994,-9999
Chennai,2019,27-07-2019,240.129995,316.300005,2.62999994,22.9099995,16.4499996
Chennai,2019,28-07-2019,201.689995,198.200003,11.0199998,30.6399993,-9999
Chennai,2019,29-07-2019,219.739995,190.600003,11.8499997,20.3899995,18.6299996
Chennai,2019,30-07-2019,205.119995,259.200004,5.51999988,29.7499993,20.7599995
Chennai,2019,31-07-2019,279.189994,679.80001,2.26999995,-9999,9.50999979
Chennai,2019,01-08-2019,202.409995,176.100003,7.97999982,28.7099994,-9999
Chennai,2019,02-08-2019,216.979995,192.700003,16.0399996,41.6999991,-9999
Chennai,2019,03-08-2019,244.409995,316.100005,7.42999983,34.3699992,18.3699996
Chennai,2019,04-08-2019,230.029995,247.900004,2.77999994,38.8999991,22.8399995
Chennai,2019,05-08-2019,245.469995,334.400005,11.0799998,32.8599993,22.5999995
Chennai,2019,06-08-2019,-9999,188.600003,-9999,-9999,-9999
Chennai,2019,07-08-2019,221.309995,177.200003,7.34999984,38.9399991,22.7899995
Chennai,2019,08-08-2019,225.229995,439.300007,2.63999994,30.4299993,14.6099997
Chennai,2019,09-08-2019,287.759994,567.800008,2.78999994,-9999,11.6699997
Chennai,2019,10-08-2019,292.889993,701.50001,2.84999994,57.7199987,9.47999979
Chennai,2019,11-08-2019,299.459993,471.100007,1.23999997,-9999,15.1099997
Chennai,2019,12-08-2019,205.999995,144.900002,2.03999995,28.8699994,-9999
Chennai,2019,13-08-2019,219.169995,219.800003,1.15999997,35.9699992,-9999
Chennai,2019,14-08-2019,210.509995,177.400003,0.989999978,38.8399991,13.4299997
Chennai,2019,15-08-2019,291.979993,786.400012,3.24999993,-9999,24.1799995
Chennai,2019,16-08-2019,245.769995,447.700007,4.17999991,34.2699992,13.9299997
Chennai,2019,17-08-2019,268.509994,376.700006,10.9599998,38.7299991,14.2899997
Chennai,2019,18-08-2019,222.659995,418.400006,17.4699996,33.6699992,17.1799996
Chennai,2019,19-08-2019,254.389994,603.600009,1.82999996,41.7799991,9.99999978
Chennai,2019,20-08-2019,292.269993,600.500009,2.17999995,-9999,16.4599996
Chennai,2019,21-08-2019,215.279995,177.000003,4.94999989,32.1199993,-9999
Chennai,2019,22-08-2019,-9999,240.500004,-9999,-9999,-9999
Chennai,2019,23-08-2019,239.989995,371.100006,2.91999993,30.7399993,10.8799998
Chennai,2019,24-08-2019,282.479994,627.900009,2.19999995,44.209999,11.4799997
Chennai,2019,25-08-2019,275.219994,511.200008,2.54999994,29.4499993,15.4999997
Chennai,2019,26-08-2019,226.929995,237.700004,1.41999997,44.349999,-9999
Chennai,2019,27-08-2019,291.479993,411.200006,1.32999997,48.2599989,9.27999979
Chennai,2019,28-08-2019,222.559995,224.300003,7.30999984,30.9099993,18.9099996
Chennai,2019,29-08-2019,268.969994,435.300006,3.27999993,-9999,11.5799997
Chennai,2019,30-08-2019,232.759995,332.800005,3.82999991,36.4999992,11.3899997
Chennai,2019,31-08-2019,202.029995,291.100004,7.76999983,28.4099994,-9999
Chennai,2019,01-09-2019,214.109995,194.800003,5.90999987,32.8699993,-9999
Chennai,2019,02-09-2019,216.379995,326.400005,7.03999984,37.5899992,-9999
Chennai,2019,03-09-2019,210.799995,191.700003,8.9399998,33.7799992,-9999
Chennai,2019,04-09-2019,242.699995,308.500005,16.4299996,36.5599992,16.8299996
Chennai,2019,05-09-2019,245.579995,236.500004,6.21999986,17.5299996,15.2799997
Chennai,2019,06-09-2019,217.499995,182.900003,4.6199999,21.3199995,17.4599996
Chennai,2019,07-09-2019,-9999,212.100003,-9999,-9999,-9999
Chennai,2019,08-09-2019,270.419994,574.800009,3.90999991,16.7899996,14.4199997
Chennai,2019,09-09-2019,225.329995,265.200004,4.05999991,33.4199993,16.3199996
Chennai,2019,10-09-2019,232.349995,256.500004,2.01999995,32.5199993,19.8599996
Chennai,2019,11-09-2019,224.109995,200.600003,9.57999979,32.6899993,19.5999996
Chennai,2019,12-09-2019,209.239995,176.400003,4.2899999,26.8399994,24.5999995
Chennai,2019,13-09-2019,277.409994,727.300011,2.40999995,30.7999993,17.2399996
Chennai,2019,14-09-2019,268.229994,690.20001,2.34999995,15.0699997,19.5799996
Chennai,2019,15-09-2019,236.009995,378.300006,1.86999996,40.1899991,17.3399996
Chennai,2019,16-09-2019,276.879994,283.800004,5.82999987,28.8799994,16.7499996
Chennai,2019,17-09-2019,229.679995,303.800005,11.2099997,33.4399993,21.5499995
Chennai,2019,18-09-2019,214.599995,415.600006,5.46999988,33.8799992,-9999
Chennai,2019,19-09-2019,215.459995,426.700006,30.0399993,31.1499993,25.3899994
Chennai,2019,20-09-2019,209.019995,325.800005,6.69999985,33.2399993,-9999
Chennai,2019,21-09-2019,272.639994,627.500009,6.66999985,28.8599994,12.4999997
Chennai,2019,22-09-2019,275.049994,691.20001,8.9699998,26.4399994,14.7399997
Chennai,2019,23-09-2019,-9999,449.600007,-9999,-9999,-9999
Chennai,2019,24-09-2019,222.149995,239.300004,16.5699996,34.2599992,23.3799995
Chennai,2019,25-09-2019,223.969995,207.000003,6.27999986,37.2599992,21.7499995
Chennai,2019,26-09-2019,216.289995,220.100003,2.46999994,26.4299994,18.5699996
Chennai,2019,27-09-2019,254.159994,637.000009,2.31999995,34.1699992,17.6499996
Chennai,2019,28-09-2019,203.729995,204.500003,0.799999982,33.4299993,21.7499995
Chennai,2019,29-09-2019,278.489994,646.50001,3.37999992,33.6199992,19.6299996
Chennai,2019,30-09-2019,272.759994,807.500012,1.57999996,36.4499992,27.9599994
Chennai,2020,01-06-2020,208.049995,162.500002,1.22999997,31.7499993,21.7299995
Chennai,2020,02-06-2020,219.719995,282.600004,1.40999997,36.4799992,16.9399996
Chennai,2020,03-06-2020,278.279994,593.400009,0.539999988,34.7299992,29.0099994
Chennai,2020,04-06-2020,238.829995,402.600006,1.02999998,38.9299991,17.9399996
Chennai,2020,05-06-2020,-9999,446.300007,-9999,-9999,-9999
Chennai,2020,06-06-2020,243.939995,354.000005,1.87999996,34.2199992,13.0899997
Chennai,2020,07-06-2020,220.229995,209.000003,2.53999994,25.4699994,16.0099996
Chennai,2020,08-06-2020,224.889995,217.600003,3.24999993,26.3899994,11.6099997
Chennai,2020,09-06-2020,200.899996,176.800003,10.9499998,29.3299993,-9999
Chennai,2020,10-06-2020,204.689995,221.000003,17.5699996,34.3499992,19.3999996
Chennai,2020,11-06-2020,207.419995,161.300002,18.7199996,31.0399993,-9999
Chennai,2020,12-06-2020,235.889995,305.700005,5.40999988,20.1099996,14.7399997
Chennai,2020,13-06-2020,218.999995,306.200005,1.23999997,32.6799993,15.8399996
Chennai,2020,14-06-2020,307.119993,660.10001,0.799999982,-9999,7.75999983
Chennai,2020,15-06-2020,209.319995,196.600003,3.35999992,28.0199994,15.2899997
Chennai,2020,16-06-2020,208.099995,162.100002,1.92999996,26.5399994,13.0699997
Chennai,2020,17-06-2020,212.829995,201.500003,0.829999981,33.1199993,14.8699997
Chennai,2020,18-06-2020,211.239995,159.100002,2.88999994,24.9399994,13.0899997
Chennai,2020,19-06-2020,276.529994,403.100006,1.37999997,15.7399996,11.6699997
Chennai,2020,20-06-2020,215.549995,175.600003,5.24999988,33.8299992,-9999
Chennai,2020,21-06-2020,-9999,183.900003,-9999,-9999,-9999
Chennai,2020,22-06-2020,232.329995,339.800005,2.31999995,29.8099993,14.5199997
Chennai,2020,23-06-2020,250.169994,559.600008,1.43999997,32.5899993,13.5699997
Chennai,2020,24-06-2020,299.269993,703.00001,1.94999996,40.7999991,15.9199996
Chennai,2020,25-06-2020,233.249995,267.200004,7.45999983,36.8699992,15.6499997
Chennai,2020,26-06-2020,290.659994,444.500007,5.04999989,32.8699993,11.8999997
Chennai,2020,27-06-2020,295.749993,903.300013,4.6699999,17.5999996,9.94999978
Chennai,2020,28-06-2020,255.589994,366.600005,2.86999994,30.0099993,16.8099996
Chennai,2020,29-06-2020,241.069995,427.000006,3.62999992,34.0599992,13.0299997
Chennai,2020,30-06-2020,293.769993,825.200012,2.77999994,-9999,15.7199996
Chennai,2020,01-07-2020,213.239995,236.200004,12.6099997,30.3399993,16.4099996
Chennai,2020,02-07-2020,204.899995,238.100004,12.8299997,32.6099993,-9999
Chennai,2020,03-07-2020,254.379994,531.000008,2.06999995,28.5799994,16.1899996
Chennai,2020,04-07-2020,203.599995,145.700002,8.10999982,29.7499993,-9999
Chennai,2020,05-07-2020,201.399995,243.800004,13.9099997,33.4099993,-9999
Chennai,2020,06-07-2020,207.099995,148.400002,8.58999981,28.8399994,-9999
Chennai,2020,07-07-2020,-9999,247.300004,-9999,-9999,-9999
Chennai,2020,08-07-2020,262.839994,490.300007,1.19999997,40.0699991,9.96999978
Chennai,2020,09-07-2020,277.759994,657.50001,1.81999996,29.4499993,12.2199997
Chennai,2020,10-07-2020,231.599995,315.100005,7.26999984,30.3499993,18.8199996
Chennai,2020,11-07-2020,247.239994,524.300008,5.88999987,32.4899993,17.7999996
Chennai,2020,12-07-2020,287.919994,723.700011,0.089999998,-9999,21.9999995
Chennai,2020,13-07-2020,230.099995,248.800004,4.01999991,37.7999992,14.4999997
Chennai,2020,14-07-2020,198.689996,231.200003,36.8099992,30.5499993,-9999
Chennai,2020,15-07-2020,213.659995,167.300002,12.1999997,29.5399993,-9999
Chennai,2020,16-07-2020,208.789995,380.800006,8.52999981,33.8699992,-9999
Chennai,2020,17-07-2020,234.389995,256.100004,6.16999986,22.5499995,16.4199996
Chennai,2020,18-07-2020,200.449996,206.200003,15.7599996,28.3899994,-9999
Chennai,2020,19-07-2020,238.719995,605.700009,66.6299985,33.6499992,18.1099996
Chennai,2020,20-07-2020,271.779994,703.00001,2.87999994,35.4299992,15.8099996
Chennai,2020,21-07-2020,292.139993,652.80001,1.01999998,-9999,18.1499996
Chennai,2020,22-07-2020,214.039995,181.300003,2.00999996,19.9599996,16.5999996
Chennai,2020,23-07-2020,-9999,151.700002,-9999,-9999,-9999
Chennai,2020,24-07-2020,220.799995,327.400005,9.65999978,37.4099992,22.5399995
Chennai,2020,25-07-2020,293.199993,865.800013,3.26999993,34.9699992,15.4299997
Chennai,2020,26-07-2020,237.949995,461.500007,2.22999995,31.0399993,11.0999998
Chennai,2020,27-07-2020,212.969995,183.300003,0.90999998,39.9399991,-9999
Chennai,2020,28-07-2020,240.229995,384.500006,0.859999981,41.7299991,15.2799997
Chennai,2020,29-07-2020,225.659995,280.800004,32.9999993,34.6299992,17.7599996
Chennai,2020,30-07-2020,234.159995,323.700005,2.02999995,39.1599991,29.6699993
Chennai,2020,31-07-2020,263.149994,576.100009,1.31999997,48.9199989,14.4199997
Chennai,2020,01-08-2020,227.929995,354.300005,6.79999985,41.7899991,17.2299996
Chennai,2020,02-08-2020,226.259995,208.000003,4.23999991,36.9999992,19.5599996
Chennai,2020,03-08-2020,223.459995,185.700003,17.5699996,22.1199995,13.8099997
Chennai,2020,04-08-2020,211.059995,163.100002,7.48999983,34.4499992,-9999
Chennai,2020,05-08-2020,253.589994,377.200006,20.0699996,34.5999992,21.8399995
Chennai,2020,06-08-2020,244.589995,214.900003,1.29999997,41.4799991,16.8499996
Chennai,2020,07-08-2020,218.539995,190.500003,4.3399999,26.4699994,19.8999996
Chennai,2020,08-08-2020,-9999,173.600003,-9999,-9999,-9999
Chennai,2020,09-08-2020,205.109995,141.800002,15.2299997,24.0699995,-9999
Chennai,2020,10-08-2020,208.879995,259.300004,4.22999991,29.1299993,17.1499996
Chennai,2020,11-08-2020,233.129995,278.400004,3.04999993,36.1299992,20.4499995
Chennai,2020,12-08-2020,204.719995,147.400002,9.82999978,22.3999995,-9999
Chennai,2020,13-08-2020,201.919995,169.700003,8.9199998,29.5799993,-9999
Chennai,2020,14-08-2020,202.569995,127.400002,10.9199998,29.5799993,-9999
Chennai,2020,15-08-2020,197.219996,198.300003,14.9999997,30.3399993,-9999
Chennai,2020,16-08-2020,224.109995,203.900003,9.1699998,39.1999991,-9999
Chennai,2020,17-08-2020,212.699995,303.700005,3.89999991,30.3799993,21.6699995
Chennai,2020,18-08-2020,224.939995,241.200004,2.14999995,37.7399992,16.4399996
Chennai,2020,19-08-2020,201.059996,145.600002,6.51999985,29.6599993,-9999
Chennai,2020,20-08-2020,198.599996,151.500002,11.5399997,26.7899994,-9999
Chennai,2020,21-08-2020,217.539995,248.600004,2.27999995,38.2599991,20.7799995
Chennai,2020,22-08-2020,198.759996,254.400004,22.9099995,27.7899994,-9999
Chennai,2020,23-08-2020,204.739995,140.400002,40.8799991,31.4499993,-9999
Chennai,2020,24-08-2020,-9999,212.300003,-9999,-9999,-9999
Chennai,2020,25-08-2020,219.799995,191.200003,28.5199994,26.9499994,15.4799997
Chennai,2020,26-08-2020,205.669995,148.500002,2.74999994,34.7999992,-9999
Chennai,2020,27-08-2020,208.439995,160.800002,2.14999995,30.9299993,-9999
Chennai,2020,28-08-2020,225.409995,264.200004,2.42999995,-9999,14.3199997
Chennai,2020,29-08-2020,276.079994,727.400011,3.05999993,-9999,18.4999996
Chennai,2020,30-08-2020,294.269993,902.300013,6.38999986,-9999,11.0299998
Chennai,2020,31-08-2020,272.939994,329.900005,1.88999996,35.8699992,21.4099995
Chennai,2020,01-09-2020,202.479995,140.400002,6.62999985,24.4899995,18.1699996
Chennai,2020,02-09-2020,217.429995,569.400008,3.51999992,31.4199993,15.6699996
Chennai,2020,03-09-2020,238.379995,334.900005,5.50999988,31.5299993,15.5199997
Chennai,2020,04-09-2020,251.529994,462.400007,8.17999982,38.4299991,19.2599996
Chennai,2020,05-09-2020,285.459994,791.000012,15.1799997,-9999,14.7499997
Chennai,2020,06-09-2020,243.489995,410.600006,4.4399999,33.8099992,15.1499997
Chennai,2020,07-09-2020,260.569994,460.300007,2.56999994,42.1699991,14.7699997
Chennai,2020,08-09-2020,278.809994,767.100011,4.13999991,37.9499992,10.9099998
Chennai,2020,09-09-2020,-9999,451.700007,-9999,-9999,-9999
Chennai,2020,10-09-2020,223.079995,239.800004,7.17999984,24.5399995,17.9599996
Chennai,2020,11-09-2020,205.589995,312.400005,9.49999979,33.1799993,-9999
Chennai,2020,12-09-2020,213.759995,224.000003,14.7999997,35.8899992,-9999
Chennai,2020,13-09-2020,222.109995,340.000005,14.8799997,31.3399993,17.1399996
Chennai,2020,14-09-2020,260.689994,483.400007,23.9199995,31.2599993,22.4999995
Chennai,2020,15-09-2020,215.329995,251.600004,7.74999983,26.3599994,-9999
Chennai,2020,16-09-2020,199.139996,420.000006,19.6699996,27.7499994,-9999
Chennai,2020,17-09-2020,261.919994,548.900008,1.84999996,41.3499991,14.4899997
Chennai,2020,18-09-2020,233.179995,241.300004,3.84999991,37.2699992,17.7399996
Chennai,2020,19-09-2020,206.109995,153.600002,13.5199997,32.3499993,-9999
Chennai,2020,20-09-2020,202.519995,234.000003,10.1299998,26.0599994,-9999
Chennai,2020,21-09-2020,238.089995,223.700003,19.2099996,23.7599995,17.5099996
Chennai,2020,22-09-2020,300.819993,845.500013,2.63999994,-9999,11.9399997
Chennai,2020,23-09-2020,305.029993,659.40001,-9999,-9999,-9999
Chennai,2020,24-09-2020,278.179994,711.100011,2.50999994,-9999,14.7399997
Chennai,2020,25-09-2020,-9999,264.800004,-9999,-9999,-9999
Chennai,2020,26-09-2020,216.619995,231.500003,7.88999982,25.2899994,15.6399997
Chennai,2020,27-09-2020,208.369995,301.200004,11.2899997,30.9199993,18.0999996
Chennai,2020,28-09-2020,253.989994,348.700005,0.90999998,34.2499992,14.1699997
Chennai,2020,29-09-2020,224.739995,218.100003,5.58999988,22.4299995,14.0599997
Chennai,2020,30-09-2020,208.629995,270.800004,7.91999982,30.1099993,13.9999997
Mumbai,2016,01-06-2016,301.859993,897.400013,6.19999986,-9999,16.0699996
Mumbai,2016,02-06-2016,277.279994,583.200009,1.76999996,30.5599993,19.2599996
Mumbai,2016,03-06-2016,292.189993,778.200012,5.37999988,-9999,10.1299998
Mumbai,2016,04-06-2016,-9999,176.400003,-9999,-9999,-9999
Mumbai,2016,05-06-2016,233.589995,261.900004,3.67999992,32.8499993,16.9999996
Mumbai,2016,06-06-2016,223.489995,319.000005,4.16999991,18.5599996,16.4499996
Mumbai,2016,07-06-2016,298.059993,927.800014,5.62999987,23.3799995,15.8099996
Mumbai,2016,08-06-2016,225.749995,321.200005,1.82999996,32.4099993,24.1199995
Mumbai,2016,09-06-2016,291.599993,889.000013,2.52999994,33.8699992,13.6499997
Mumbai,2016,10-06-2016,250.489994,480.300007,3.61999992,30.1399993,20.9199995
Mumbai,2016,11-06-2016,233.489995,378.600006,11.9599997,39.8999991,16.0899996
Mumbai,2016,12-06-2016,224.379995,383.800006,4.13999991,29.3499993,18.3299996
Mumbai,2016,13-06-2016,290.659994,933.300014,3.60999992,-9999,23.2699995
Mumbai,2016,14-06-2016,298.739993,856.000013,9.87999978,-9999,17.0899996
Mumbai,2016,15-06-2016,295.819993,786.000012,3.77999992,-9999,21.3899995
Mumbai,2016,16-06-2016,299.369993,948.900014,4.4699999,-9999,15.9699996
Mumbai,2016,17-06-2016,300.409993,788.100012,5.63999987,-9999,18.8799996
Mumbai,2016,18-06-2016,258.579994,299.600004,8.27999981,13.1899997,15.3099997
Mumbai,2016,19-06-2016,252.659994,342.600005,24.9599994,17.7099996,11.4799997
Mumbai,2016,20-06-2016,-9999,543.800008,-9999,-9999,-9999
Mumbai,2016,21-06-2016,269.599994,631.600009,35.5699992,26.1099994,13.9099997
Mumbai,2016,22-06-2016,214.839995,148.700002,4.06999991,27.4199994,19.5099996
Mumbai,2016,23-06-2016,212.109995,159.600002,6.46999986,22.1099995,19.6499996
Mumbai,2016,24-06-2016,237.679995,224.500003,8.38999981,34.0699992,20.5799995
Mumbai,2016,25-06-2016,234.949995,211.900003,33.3999993,34.3799992,24.3999995
Mumbai,2016,26-06-2016,246.029995,349.900005,12.2799997,26.6799994,20.6599995
Mumbai,2016,27-06-2016,275.469994,393.700006,32.7199993,37.9799992,21.8099995
Mumbai,2016,28-06-2016,258.789994,433.300006,17.1399996,36.6599992,20.2599995
Mumbai,2016,29-06-2016,260.459994,462.800007,30.8599993,41.3999991,15.7199996
Mumbai,2016,30-06-2016,276.269994,569.300008,21.6099995,21.0699995,15.0499997
Mumbai,2016,01-07-2016,259.309994,217.800003,20.6399995,44.189999,22.0699995
Mumbai,2016,02-07-2016,219.639995,160.300002,43.529999,32.5799993,19.3199996
Mumbai,2016,03-07-2016,209.259995,202.200003,34.1699992,34.1099992,-9999
Mumbai,2016,04-07-2016,239.879995,290.100004,15.0599997,28.2599994,14.4799997
Mumbai,2016,05-07-2016,259.709994,469.100007,12.4799997,32.8699993,15.3399997
Mumbai,2016,06-07-2016,-9999,203.700003,-9999,-9999,-9999
Mumbai,2016,07-07-2016,227.819995,211.100003,14.6399997,9.95999978,12.1299997
Mumbai,2016,08-07-2016,207.999995,230.000003,12.6899997,15.2799997,14.0899997
Mumbai,2016,09-07-2016,210.029995,139.700002,12.2899997,23.5799995,-9999
Mumbai,2016,10-07-2016,229.229995,183.400003,16.3399996,26.1699994,13.4999997
Mumbai,2016,11-07-2016,202.699995,198.300003,33.7699992,24.4599995,-9999
Mumbai,2016,12-07-2016,221.569995,184.300003,8.9199998,38.0099992,-9999
Mumbai,2016,13-07-2016,259.279994,661.70001,13.0599997,17.9599996,16.6399996
Mumbai,2016,14-07-2016,267.409994,623.400009,17.1299996,16.8199996,17.8899996
Mumbai,2016,15-07-2016,275.539994,217.300003,8.61999981,29.5699993,19.5499996
Mumbai,2016,16-07-2016,222.419995,306.400005,10.9899998,19.8799996,18.5599996
Mumbai,2016,17-07-2016,282.529994,737.300011,8.33999981,-9999,18.7099996
Mumbai,2016,18-07-2016,246.239994,285.700004,18.8499996,36.5099992,17.3299996
Mumbai,2016,19-07-2016,214.949995,299.400004,36.3399992,25.1499994,16.9099996
Mumbai,2016,20-07-2016,265.329994,476.300007,18.3199996,10.9899998,15.6499997
Mumbai,2016,21-07-2016,223.519995,205.300003,20.0799996,19.8199996,20.8799995
Mumbai,2016,22-07-2016,-9999,307.600005,-9999,-9999,-9999
Mumbai,2016,23-07-2016,266.939994,610.000009,18.0399996,19.0799996,15.1599997
Mumbai,2016,24-07-2016,216.439995,236.100004,3.34999993,34.9399992,20.3399995
Mumbai,2016,25-07-2016,239.709995,269.800004,35.4899992,30.8899993,15.3699997
Mumbai,2016,26-07-2016,209.039995,169.400003,33.5099993,31.1099993,-9999
Mumbai,2016,27-07-2016,220.779995,172.300003,20.1499995,29.0499994,23.9999995
Mumbai,2016,28-07-2016,235.939995,292.000004,23.1799995,23.6799995,20.2099995
Mumbai,2016,29-07-2016,236.849995,295.200004,40.7699991,27.6299994,24.7399994
Mumbai,2016,30-07-2016,244.559995,340.100005,41.5999991,31.6199993,21.4799995
Mumbai,2016,31-07-2016,206.549995,167.600002,30.1899993,32.4699993,-9999
Mumbai,2016,01-08-2016,225.369995,194.300003,63.8499986,22.1499995,24.8399994
Mumbai,2016,02-08-2016,200.199996,401.700006,33.5599992,28.5299994,-9999
Mumbai,2016,03-08-2016,279.729994,640.10001,30.0099993,45.499999,12.3699997
Mumbai,2016,04-08-2016,290.169994,731.900011,8.59999981,18.9699996,16.7499996
Mumbai,2016,05-08-2016,253.579994,344.200005,57.4899987,35.3499992,22.8499995
Mumbai,2016,06-08-2016,218.029995,184.300003,10.5199998,28.1499994,19.5299996
Mumbai,2016,07-08-2016,-9999,155.600002,-9999,-9999,-9999
Mumbai,2016,08-08-2016,259.479994,433.200006,17.1599996,13.7999997,17.1599996
Mumbai,2016,09-08-2016,274.949994,370.300006,23.3999995,20.6499995,16.1199996
Mumbai,2016,10-08-2016,273.589994,537.900008,22.2299995,-9999,11.6699997
Mumbai,2016,11-08-2016,282.539994,735.400011,9.45999979,27.6099994,11.5799997
Mumbai,2016,12-08-2016,286.689994,470.500007,10.4799998,-9999,14.2999997
Mumbai,2016,13-08-2016,231.169995,416.200006,5.24999988,18.5899996,14.6699997
Mumbai,2016,14-08-2016,285.159994,807.900012,10.0499998,-9999,12.4199997
Mumbai,2016,15-08-2016,265.219994,501.800007,9.30999979,10.9299998,10.2399998
Mumbai,2016,16-08-2016,224.359995,456.600007,9.42999979,15.0799997,11.2699997
Mumbai,2016,17-08-2016,263.439994,572.100009,13.7099997,8.64999981,10.9199998
Mumbai,2016,18-08-2016,265.519994,748.200011,5.77999987,29.5999993,14.5399997
Mumbai,2016,19-08-2016,264.869994,413.800006,7.33999984,25.3099994,18.1699996
Mumbai,2016,20-08-2016,244.269995,279.600004,10.0099998,28.7399994,19.9199996
Mumbai,2016,21-08-2016,225.349995,634.100009,6.12999986,21.4099995,18.1899996
Mumbai,2016,22-08-2016,269.899994,516.600008,14.3999997,14.4899997,14.1699997
Mumbai,2016,23-08-2016,-9999,784.400012,-9999,-9999,-9999
Mumbai,2016,24-08-2016,287.699994,805.600012,13.0499997,-9999,9.57999979
Mumbai,2016,25-08-2016,292.449993,613.000009,4.69999989,-9999,16.9099996
Mumbai,2016,26-08-2016,265.399994,475.700007,37.0299992,41.2199991,21.2599995
Mumbai,2016,27-08-2016,278.019994,619.700009,31.5099993,45.129999,20.5399995
Mumbai,2016,28-08-2016,269.839994,674.30001,41.4499991,48.7599989,19.3199996
Mumbai,2016,29-08-2016,247.899994,461.400007,13.4299997,16.3599996,19.1299996
Mumbai,2016,30-08-2016,244.129995,179.600003,26.7899994,17.6099996,20.6699995
Mumbai,2016,31-08-2016,270.689994,600.600009,7.38999983,21.3099995,17.9299996
Mumbai,2016,01-09-2016,286.279994,531.400008,4.15999991,-9999,13.8799997
Mumbai,2016,02-09-2016,290.829993,789.400012,15.3399997,-9999,15.1799997
Mumbai,2016,03-09-2016,291.409993,893.400013,7.51999983,-9999,16.4299996
Mumbai,2016,04-09-2016,292.709993,916.800014,5.15999988,-9999,20.3999995
Mumbai,2016,05-09-2016,298.589993,962.400014,2.41999995,-9999,20.4099995
Mumbai,2016,06-09-2016,267.479994,814.400012,3.92999991,30.4899993,22.4599995
Mumbai,2016,07-09-2016,285.079994,722.700011,17.6999996,-9999,17.1999996
Mumbai,2016,08-09-2016,-9999,708.100011,-9999,-9999,-9999
Mumbai,2016,09-09-2016,288.099994,804.800012,23.8999995,-9999,15.5899997
Mumbai,2016,10-09-2016,291.279993,298.800004,8.8399998,-9999,18.6799996
Mumbai,2016,11-09-2016,289.519994,839.100013,24.3899995,-9999,12.5999997
Mumbai,2016,12-09-2016,286.229994,720.000011,11.7999997,-9999,16.8499996
Mumbai,2016,13-09-2016,291.969993,667.90001,9.1599998,-9999,18.7299996
Mumbai,2016,14-09-2016,278.859994,498.400007,8.63999981,15.0999997,16.1799996
Mumbai,2016,15-09-2016,225.509995,157.100002,61.9699986,42.0499991,17.2399996
Mumbai,2016,16-09-2016,254.059994,342.800005,26.3899994,36.9499992,14.1099997
Mumbai,2016,17-09-2016,226.679995,196.900003,38.6099991,28.4599994,17.9399996
Mumbai,2016,18-09-2016,235.909995,401.000006,43.219999,25.8599994,15.9299996
Mumbai,2016,19-09-2016,262.269994,366.900005,17.0499996,24.4699995,17.5199996
Mumbai,2016,20-09-2016,251.499994,298.000004,33.8099992,36.5299992,21.2499995
Mumbai,2016,21-09-2016,263.919994,384.500006,31.1499993,36.6899992,16.7699996
Mumbai,2016,22-09-2016,236.759995,201.200003,27.7899994,22.9999995,16.7299996
Mumbai,2016,23-09-2016,251.259994,336.200005,14.0199997,40.7099991,14.9399997
Mumbai,2016,24-09-2016,-9999,340.200005,-9999,-9999,-9999
Mumbai,2016,25-09-2016,265.849994,492.300007,15.5799997,51.2699989,14.2799997
Mumbai,2016,26-09-2016,246.999994,486.500007,4.95999989,42.4699991,15.5899997
Mumbai,2016,27-09-2016,263.929994,681.70001,18.7199996,32.3599993,13.7299997
Mumbai,2016,28-09-2016,285.709994,747.500011,7.05999984,-9999,12.2099997
Mumbai,2016,29-09-2016,293.089993,900.900013,6.34999986,-9999,13.9199997
Mumbai,2016,30-09-2016,287.069994,871.400013,5.31999988,44.099999,15.9299996
Mumbai,2017,01-06-2017,298.989993,669.70001,11.2199997,-9999,11.3499997
Mumbai,2017,02-06-2017,279.679994,354.000005,5.94999987,12.5799997,11.7899997
Mumbai,2017,03-06-2017,224.519995,213.700003,3.19999993,24.1199995,16.4899996
Mumbai,2017,04-06-2017,252.799994,588.100009,6.46999986,24.6299994,14.4299997
Mumbai,2017,05-06-2017,289.599994,660.80001,5.38999988,-9999,20.6299995
Mumbai,2017,06-06-2017,273.729994,638.20001,8.7799998,18.7799996,17.3599996
Mumbai,2017,07-06-2017,-9999,241.600004,-9999,-9999,-9999
